prefecture,city,number,address,name,lat,long
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目182番地2,堀の内１丁目公園フェンス,35.9105683,139.6394707
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目615番地,大宮開成高等学校南側フェンス東側入口の端から,35.9105683,139.6394707
埼玉県,さいたま市,01-03,大宮区天沼町1丁目760番地,第二東中学校西側フェンス,35.9088942,139.645192
埼玉県,さいたま市,01-03,大宮区堀の内町2丁目612番地,芝川公園北側フェンス,35.9145134,139.6407459
埼玉県,さいたま市,01-03,大宮区天沼町1丁目760番地,第二東中学校南側フェンス西側寄り,35.9088942,139.645192
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目615番地,大宮開成高等学校北東側フェンス,35.9105683,139.6394707
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目606番地先,グランドシティサウスタワー向かい西側水路フェンス,35.9114015,139.6424196
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目577番地1,堀の内ポンプ場北西側フェンス,35.9122505,139.6411869
埼玉県,さいたま市,01-03,大宮区天沼町2丁目1077番地,芝川小学校南側正門横フェンス,35.9007914,139.6407459
埼玉県,さいたま市,01-03,大宮区天沼町1丁目347番地,個人宅南向側畑,35.9049071,139.6436095
埼玉県,さいたま市,01-03,大宮区天沼町1丁目523番地2,ドルミ公園北側,35.9084209,139.642827
埼玉県,さいたま市,01-03,大宮区天沼町1丁目337番地,個人宅北側駐車場フェンス,35.9073383,139.6413835
埼玉県,さいたま市,01-03,大宮区天沼町2丁目930番地,個人宅南向側空地,35.902572,139.642242
埼玉県,さいたま市,01-03,大宮区天沼町2丁目999番地3,個人宅東側フェンス,35.9041739,139.6439446
埼玉県,さいたま市,01-03,大宮区天沼町2丁目1062番地14先,個人宅南向側フェンス,35.9023099,139.6451675
埼玉県,さいたま市,01-03,大宮区天沼町2丁目362番地,大宮南中学校西側正門横フェンス,35.9007914,139.6407459
埼玉県,さいたま市,01-03,大宮区天沼町2丁目179番地,なかよし公園北側フェンス,35.9007914,139.6407459
埼玉県,さいたま市,01-03,大宮区天沼町2丁目323番地,大宮高等学校西側正門北寄りフェンス,35.8996718,139.636559
埼玉県,さいたま市,01-03,大宮区天沼町2丁目362番地,大宮南中学校グラウンド西側フェンス,35.9007914,139.6407459
埼玉県,さいたま市,01-03,大宮区天沼町2丁目438番地1,天沼保育園南側フェンス,35.8988196,139.639489
埼玉県,さいたま市,01-03,大宮区天沼町2丁目725番地2,個人宅南西側都市計画道路用地囲い柵,35.9017028,139.639984
